executor,connector,submission_method,task_chain_length,task_data_bytes,task_overhead_fraction,task_sleep,task_timestamps,workflow_makespan_ms
DaskExecutor,RedisConnector,pipelined,8,10000000,0.4,1.0,1710186227.9270995-1710186227.9351804-1710186228.3356314-1710186228.3498433-1710186228.9362504-1710186228.9617531-1710186228.9649248:1710186228.5289733-1710186228.5316496-1710186228.9320881-1710186228.9748092-1710186229.5326905-1710186229.55902-1710186229.5686688:1710186229.1306074-1710186229.132996-1710186229.5334377-1710186229.5739768-1710186230.1340451-1710186230.1670082-1710186230.1718032:1710186229.7323256-1710186229.7345767-1710186230.1350136-1710186230.1749632-1710186230.7356272-1710186230.7691255-1710186230.7745643:1710186230.333772-1710186230.3365507-1710186230.7372148-1710186230.7766733-1710186231.337836-1710186231.3632157-1710186231.377561:1710186230.9355745-1710186230.9384708-1710186231.3389063-1710186231.3782513-1710186231.9395118-1710186231.9666948-1710186231.9807959:1710186231.5370257-1710186231.53927-1710186231.9397025-1710186231.9791136-1710186232.5402942-1710186232.5671337-1710186232.5847147:1710186232.138853-1710186232.1410697-1710186232.5415041-1710186232.5790257-1710186233.1421137-1710186233.168611-1710186233.188472,5285.837471
DaskExecutor,None,no-proxy,8,10000000,0.5,1.0,1710186233.3330836-1710186233.3569694-1710186233.8575253-1710186233.8575287-1710186234.3580744-1710186234.3793426-1710186234.3890185:1710186234.5132585-1710186234.5372224-1710186235.0377593-1710186235.0377614-1710186235.5382884-1710186235.5590613-1710186235.5669098:1710186235.692118-1710186235.7122355-1710186236.212785-1710186236.2127886-1710186236.713336-1710186236.734782-1710186236.7424104:1710186236.8664694-1710186236.8892577-1710186237.389811-1710186237.3898296-1710186237.8903549-1710186237.91143-1710186237.9190927:1710186238.0410812-1710186238.0651004-1710186238.5656488-1710186238.5656528-1710186239.0658636-1710186239.0870807-1710186239.095392:1710186239.220529-1710186239.24063-1710186239.7411783-1710186239.741182-1710186240.241728-1710186240.2629218-1710186240.2785113:1710186240.4019668-1710186240.4249809-1710186240.9255316-1710186240.925535-1710186241.426232-1710186241.4476225-1710186241.455638:1710186241.57821-1710186241.6024184-1710186242.1029704-1710186242.1029737-1710186242.6035185-1710186242.6246188-1710186242.6327527,9442.93546
DaskExecutor,None,no-proxy,8,10000000,0.5,1.0,1710186242.777577-1710186242.8017755-1710186243.3023295-1710186243.3023329-1710186243.8028493-1710186243.823598-1710186243.833337:1710186243.9578876-1710186243.9816391-1710186244.481864-1710186244.4818678-1710186244.9824145-1710186245.0033846-1710186245.013852:1710186245.1367998-1710186245.160203-1710186245.660745-1710186245.6607485-1710186246.1612966-1710186246.1828685-1710186246.1922126:1710186246.3149047-1710186246.3374467-1710186246.838001-1710186246.838004-1710186247.338545-1710186247.3594565-1710186247.3679316:1710186247.490215-1710186247.513096-1710186248.013634-1710186248.0136383-1710186248.5141807-1710186248.5356913-1710186248.5437703:1710186248.6679401-1710186248.690565-1710186249.1911209-1710186249.1911247-1710186249.6916437-1710186249.712925-1710186249.720631:1710186249.844407-1710186249.866955-1710186250.3674493-1710186250.3674533-1710186250.8679373-1710186250.889122-1710186250.8969226:1710186251.019547-1710186251.0421705-1710186251.5427246-1710186251.542728-1710186252.0432794-1710186252.0641754-1710186252.0724266,9438.817221
DaskExecutor,None,no-proxy,8,10000000,0.5,1.0,1710186252.2176702-1710186252.2414317-1710186252.7419727-1710186252.7419767-1710186253.2424982-1710186253.2637095-1710186253.2727776:1710186253.3969698-1710186253.4226475-1710186253.9231982-1710186253.923202-1710186254.423745-1710186254.4448519-1710186254.4530637:1710186254.5755005-1710186254.5999026-1710186255.1004546-1710186255.100458-1710186255.6009974-1710186255.622566-1710186255.6307647:1710186255.7559938-1710186255.7759666-1710186256.2765064-1710186256.27651-1710186256.777058-1710186256.7980335-1710186256.8061497:1710186256.9287698-1710186256.952489-1710186257.453039-1710186257.453042-1710186257.953582-1710186257.9748542-1710186257.9835289:1710186258.1091657-1710186258.1290984-1710186258.6296287-1710186258.6296315-1710186259.130146-1710186259.1510613-1710186259.158889:1710186259.283668-1710186259.303463-1710186259.8040016-1710186259.8040059-1710186260.3045363-1710186260.3258693-1710186260.333985:1710186260.458056-1710186260.480361-1710186260.9809086-1710186260.980912-1710186261.4814606-1710186261.5031528-1710186261.5134869,9439.260705
DaskExecutor,None,no-proxy,8,10000000,0.5,1.0,1710186261.6575432-1710186261.6816673-1710186262.1822023-1710186262.1822054-1710186262.6827395-1710186262.7039964-1710186262.7132633:1710186262.8392694-1710186262.861638-1710186263.3621888-1710186263.3621922-1710186263.8627198-1710186263.8835034-1710186263.891555:1710186264.0166323-1710186264.0368679-1710186264.5374126-1710186264.537417-1710186265.0379457-1710186265.0588782-1710186265.0665715:1710186265.189087-1710186265.2116067-1710186265.7121515-1710186265.7121549-1710186266.212693-1710186266.2337325-1710186266.2412996:1710186266.3636796-1710186266.387446-1710186266.8879898-1710186266.8879936-1710186267.3885329-1710186267.4094326-1710186267.4178874:1710186267.5432527-1710186267.5636456-1710186268.0641887-1710186268.0641925-1710186268.564707-1710186268.5850534-1710186268.5931776:1710186268.7183805-1710186268.7378597-1710186269.2384124-1710186269.2384162-1710186269.7389467-1710186269.7596204-1710186269.7680066:1710186269.8904796-1710186269.914399-1710186270.414936-1710186270.414939-1710186270.9154737-1710186270.9368217-1710186270.944906,9430.266446
DaskExecutor,None,no-proxy,8,10000000,0.5,1.0,1710186271.0898025-1710186271.113746-1710186271.614297-1710186271.6143007-1710186272.1148376-1710186272.136318-1710186272.1453056:1710186272.269625-1710186272.2942832-1710186272.794835-1710186272.7948391-1710186273.2953837-1710186273.316247-1710186273.3237517:1710186273.4454288-1710186273.4677234-1710186273.9682589-1710186273.9682622-1710186274.468797-1710186274.4896722-1710186274.4977086:1710186274.6202514-1710186274.643113-1710186275.1436534-1710186275.1436572-1710186275.6441987-1710186275.6653352-1710186275.6736:1710186275.7958057-1710186275.8194096-1710186276.3199594-1710186276.3199627-1710186276.8205073-1710186276.841797-1710186276.8505454:1710186276.9728065-1710186276.9963963-1710186277.496944-1710186277.4969482-1710186277.9974947-1710186278.018409-1710186278.0272434:1710186278.149732-1710186278.171537-1710186278.672064-1710186278.6720679-1710186279.1725967-1710186279.1933882-1710186279.2018878:1710186279.3260574-1710186279.3487363-1710186279.8492715-1710186279.849274-1710186280.3498101-1710186280.3706322-1710186280.3787005,9432.946871
DaskExecutor,RedisConnector,sequential,8,10000000,0.5,1.0,1710186280.404376-1710186280.4070373-1710186280.907595-1710186280.9206402-1710186281.4081235-1710186281.4341018-1710186281.4382575:1710186281.439126-1710186281.4414833-1710186281.9418614-1710186281.954856-1710186282.4424002-1710186282.468609-1710186282.4726713:1710186282.473358-1710186282.4761164-1710186282.976917-1710186282.9894228-1710186283.4774487-1710186283.5032117-1710186283.5073829:1710186283.5083597-1710186283.5109668-1710186284.0114915-1710186284.0250463-1710186284.5120234-1710186284.5384653-1710186284.5419562:1710186284.542944-1710186284.5447562-1710186285.0453064-1710186285.0580037-1710186285.5458329-1710186285.5726464-1710186285.5768392:1710186285.5776398-1710186285.5799553-1710186286.0805025-1710186286.0936239-1710186286.581014-1710186286.6078086-1710186286.612091:1710186286.6129103-1710186286.6149411-1710186287.1155028-1710186287.1278572-1710186287.6160123-1710186287.641966-1710186287.6467748:1710186287.648322-1710186287.6496327-1710186288.150177-1710186288.1630895-1710186288.6507075-1710186288.6771827-1710186288.681678,8309.541321
DaskExecutor,RedisConnector,sequential,8,10000000,0.5,1.0,1710186288.7146025-1710186288.7166474-1710186289.2171917-1710186289.229888-1710186289.7177167-1710186289.743854-1710186289.748314:1710186289.7491794-1710186289.7510877-1710186290.2516384-1710186290.2651505-1710186290.7521718-1710186290.7789392-1710186290.7827666:1710186290.7835088-1710186290.7857218-1710186291.285865-1710186291.298778-1710186291.7863903-1710186291.8123536-1710186291.8165295:1710186291.8176584-1710186291.8195066-1710186292.3200443-1710186292.3326557-1710186292.8205724-1710186292.8473146-1710186292.8518434:1710186292.8525035-1710186292.854607-1710186293.3551044-1710186293.3680742-1710186293.8556032-1710186293.881881-1710186293.8861408:1710186293.8868148-1710186293.889095-1710186294.3896432-1710186294.4025238-1710186294.8898675-1710186294.9165878-1710186294.9208844:1710186294.9216917-1710186294.9237027-1710186295.4242578-1710186295.4410076-1710186295.9247918-1710186295.9504225-1710186295.9546018:1710186295.955311-1710186295.9579759-1710186296.4587579-1710186296.4744895-1710186296.959288-1710186296.9860263-1710186296.9900076,8306.475304
DaskExecutor,RedisConnector,sequential,8,10000000,0.5,1.0,1710186297.021658-1710186297.031606-1710186297.5321639-1710186297.5454526-1710186298.0326703-1710186298.0583131-1710186298.0627756:1710186298.063441-1710186298.0659034-1710186298.5664499-1710186298.5794892-1710186299.0669837-1710186299.0934312-1710186299.0974014:1710186299.0981185-1710186299.1002045-1710186299.600765-1710186299.6140966-1710186300.1012845-1710186300.127361-1710186300.1323266:1710186300.1333532-1710186300.1352599-1710186300.6358008-1710186300.649242-1710186301.136325-1710186301.1629207-1710186301.166764:1710186301.1677475-1710186301.169651-1710186301.6702096-1710186301.6836104-1710186302.1707385-1710186302.1967978-1710186302.2012463:1710186302.2019944-1710186302.2043607-1710186302.704915-1710186302.7182796-1710186303.2054574-1710186303.2324302-1710186303.236557:1710186303.2372272-1710186303.2392983-1710186303.7398515-1710186303.7526448-1710186304.2403615-1710186304.2656438-1710186304.2704315:1710186304.2718673-1710186304.2736115-1710186304.7741325-1710186304.7877905-1710186305.2746487-1710186305.3004756-1710186305.3043947,8314.755853
DaskExecutor,RedisConnector,sequential,8,10000000,0.5,1.0,1710186305.3371806-1710186305.339772-1710186305.8403277-1710186305.8564076-1710186306.3408537-1710186306.3662066-1710186306.3705735:1710186306.371237-1710186306.3736486-1710186306.8742042-1710186306.8903804-1710186307.3747256-1710186307.4010572-1710186307.4053729:1710186307.4063935-1710186307.4082737-1710186307.9088328-1710186307.9218519-1710186308.4093475-1710186308.4350023-1710186308.4398353:1710186308.4406235-1710186308.4430122-1710186308.9435709-1710186308.9564686-1710186309.4441118-1710186309.4704866-1710186309.4754846:1710186309.4768944-1710186309.4783885-1710186309.9789383-1710186309.9916332-1710186310.4794633-1710186310.5061412-1710186310.510808:1710186310.5114956-1710186310.5143695-1710186311.0149245-1710186311.0279534-1710186311.5154092-1710186311.5415223-1710186311.5453398:1710186311.5461683-1710186311.548329-1710186312.048885-1710186312.0616457-1710186312.5494034-1710186312.57495-1710186312.5792415:1710186312.5800495-1710186312.5823174-1710186313.0828686-1710186313.0962725-1710186313.5833762-1710186313.6094716-1710186313.6132426,8306.897563
DaskExecutor,RedisConnector,sequential,8,10000000,0.5,1.0,1710186313.645394-1710186313.6476924-1710186314.1482322-1710186314.1608055-1710186314.6487615-1710186314.6745756-1710186314.6791344:1710186314.68047-1710186314.6821876-1710186315.1827345-1710186315.1960251-1710186315.6832483-1710186315.709295-1710186315.7131422:1710186315.7138062-1710186315.7159655-1710186316.2165265-1710186316.2319038-1710186316.7170575-1710186316.7422218-1710186316.7461245:1710186316.747175-1710186316.749223-1710186317.2497785-1710186317.2663965-1710186317.7503085-1710186317.7768567-1710186317.7809641:1710186317.7819505-1710186317.7840793-1710186318.284639-1710186318.3004675-1710186318.7851367-1710186318.8114374-1710186318.8157244:1710186318.8164208-1710186318.8184283-1710186319.3189843-1710186319.3344948-1710186319.8195126-1710186319.8459423-1710186319.8500423:1710186319.8511598-1710186319.8533769-1710186320.35386-1710186320.3689816-1710186320.8543873-1710186320.8802238-1710186320.884586:1710186320.8852649-1710186320.887834-1710186321.3883731-1710186321.4053214-1710186321.8888888-1710186321.9152977-1710186321.9196024,8304.679904
DaskExecutor,RedisConnector,pipelined,8,10000000,0.5,1.0,1710186321.9519973-1710186321.9547822-1710186322.4553316-1710186322.4680986-1710186322.9558656-1710186322.9875102-1710186322.9912817:1710186322.45352-1710186322.4558136-1710186322.9563527-1710186322.9953098-1710186323.4568646-1710186323.4833643-1710186323.4945738:1710186322.955025-1710186322.9793565-1710186323.479871-1710186323.4954293-1710186323.9803774-1710186324.0071146-1710186324.0110717:1710186323.4568815-1710186323.4591014-1710186323.9596498-1710186324.0227625-1710186324.4601285-1710186324.4872546-1710186324.5142534:1710186323.95874-1710186323.9608545-1710186324.461395-1710186324.5021837-1710186324.9618993-1710186324.993759-1710186325.0171397:1710186324.460421-1710186324.4764078-1710186324.9769325-1710186325.0014813-1710186325.4774108-1710186325.5032144-1710186325.5206656:1710186324.9622958-1710186324.965013-1710186325.4655607-1710186325.5181804-1710186325.966054-1710186325.9918065-1710186326.0242221:1710186325.4642537-1710186325.466542-1710186325.9670744-1710186326.008717-1710186326.4675658-1710186326.493492-1710186326.5279486,4600.294163
DaskExecutor,RedisConnector,pipelined,8,10000000,0.5,1.0,1710186326.5536933-1710186326.5562878-1710186327.0568366-1710186327.0698454-1710186327.557354-1710186327.5887086-1710186327.5919514:1710186327.0549996-1710186327.0574114-1710186327.557885-1710186327.5965197-1710186328.0584974-1710186328.089445-1710186328.0945296:1710186327.5562055-1710186327.5733378-1710186328.0738654-1710186328.0966744-1710186328.5743701-1710186328.6054547-1710186328.6094284:1710186328.0580657-1710186328.0604882-1710186328.5610323-1710186328.6147113-1710186329.0615244-1710186329.0879858-1710186329.112295:1710186328.559702-1710186328.561586-1710186329.0621245-1710186329.10072-1710186329.5626204-1710186329.5889246-1710186329.6157498:1710186329.0612147-1710186329.077063-1710186329.5775988-1710186329.6008759-1710186330.0780869-1710186330.1036046-1710186330.119532:1710186329.5630128-1710186329.5652611-1710186330.065805-1710186330.1191065-1710186330.5662699-1710186330.5993137-1710186330.6231792:1710186330.0647526-1710186330.0676744-1710186330.5682118-1710186330.6078236-1710186331.0686932-1710186331.0949514-1710186331.1270835,4598.527531
DaskExecutor,RedisConnector,pipelined,8,10000000,0.5,1.0,1710186331.1522517-1710186331.1592336-1710186331.6597714-1710186331.6731884-1710186332.1602862-1710186332.185713-1710186332.1888115:1710186331.6535842-1710186331.6562312-1710186332.1567705-1710186332.2014935-1710186332.6572528-1710186332.6839688-1710186332.6918404:1710186332.1548243-1710186332.1578355-1710186332.6583672-1710186332.6966517-1710186333.1588714-1710186333.1850326-1710186333.2000756:1710186332.6564858-1710186332.6581163-1710186333.1586528-1710186333.1995368-1710186333.6591535-1710186333.685885-1710186333.7037735:1710186333.1583178-1710186333.1601665-1710186333.6606846-1710186333.6985946-1710186334.1611862-1710186334.195577-1710186334.207055:1710186333.6598244-1710186333.6749346-1710186334.1754756-1710186334.2030423-1710186334.6759648-1710186334.7019224-1710186334.7105305:1710186334.1615696-1710186334.1637764-1710186334.6643276-1710186334.718532-1710186335.1648035-1710186335.1902175-1710186335.2135684:1710186334.663188-1710186334.6656976-1710186335.1662266-1710186335.2042246-1710186335.6667154-1710186335.693207-1710186335.7164497,4588.84597
DaskExecutor,RedisConnector,pipelined,8,10000000,0.5,1.0,1710186335.74191-1710186335.7444-1710186336.2449346-1710186336.2600167-1710186336.7454631-1710186336.7723918-1710186336.7756891:1710186336.243568-1710186336.2462962-1710186336.7468197-1710186336.788036-1710186337.2473116-1710186337.2738519-1710186337.278599:1710186336.7449636-1710186336.768784-1710186337.2693217-1710186337.2886083-1710186337.7698345-1710186337.795221-1710186337.799039:1710186337.2468212-1710186337.2486832-1710186337.749239-1710186337.8085263-1710186338.2497215-1710186338.2766414-1710186338.3021832:1710186337.7484016-1710186337.750783-1710186338.2513292-1710186338.28958-1710186338.7518244-1710186338.782916-1710186338.804854:1710186338.2503626-1710186338.2656546-1710186338.7661967-1710186338.7900543-1710186339.266676-1710186339.292115-1710186339.307998:1710186338.7520835-1710186338.754105-1710186339.2546551-1710186339.3073926-1710186339.7551427-1710186339.786683-1710186339.8120449:1710186339.2534811-1710186339.255848-1710186339.7563436-1710186339.7945182-1710186340.256844-1710186340.283402-1710186340.3148675,4597.892886
DaskExecutor,RedisConnector,pipelined,8,10000000,0.5,1.0,1710186340.3412797-1710186340.3440642-1710186340.84461-1710186340.8603706-1710186341.3451293-1710186341.371657-1710186341.3744276:1710186340.8427022-1710186340.8452053-1710186341.345755-1710186341.3874588-1710186341.8462677-1710186341.8731403-1710186341.8777:1710186341.34445-1710186341.360945-1710186341.861454-1710186341.8863108-1710186342.3619604-1710186342.3926063-1710186342.3962476:1710186341.8462694-1710186341.8489833-1710186342.3495288-1710186342.4021535-1710186342.8498616-1710186342.8811383-1710186342.899924:1710186342.3480542-1710186342.3508618-1710186342.8513968-1710186342.888714-1710186343.351898-1710186343.3782117-1710186343.403483:1710186342.8497865-1710186342.8660378-1710186343.366568-1710186343.3905964-1710186343.8670566-1710186343.8926942-1710186343.909144:1710186343.351224-1710186343.3532484-1710186343.8537998-1710186343.9079485-1710186344.3538606-1710186344.3798695-1710186344.4127095:1710186343.853296-1710186343.8556528-1710186344.356189-1710186344.3927414-1710186344.8567026-1710186344.8833447-1710186344.9155548,4599.955289
DaskExecutor,None,no-proxy,8,10000000,0.6,1.0,1710186345.0594516-1710186345.083711-1710186345.684346-1710186345.6843498-1710186346.0847788-1710186346.1061394-1710186346.116115:1710186346.2404444-1710186346.2650294-1710186346.8656826-1710186346.8656871-1710186347.2661192-1710186347.2870817-1710186347.2952118:1710186347.4171126-1710186347.441672-1710186348.0423226-1710186348.042327-1710186348.4427722-1710186348.4636095-1710186348.4722233:1710186348.594685-1710186348.619364-1710186349.2200124-1710186349.2200165-1710186349.620452-1710186349.6411915-1710186349.649032:1710186349.7728074-1710186349.7950292-1710186350.395744-1710186350.3957467-1710186350.7961836-1710186350.817055-1710186350.8256905:1710186350.951352-1710186350.97149-1710186351.5721304-1710186351.572135-1710186351.9725783-1710186351.9931839-1710186352.0016394:1710186352.1237676-1710186352.1461704-1710186352.7468143-1710186352.7468183-1710186353.1472495-1710186353.1684065-1710186353.176345:1710186353.2987995-1710186353.3225822-1710186353.923237-1710186353.923241-1710186354.3236778-1710186354.344731-1710186354.3529103,9436.370491
DaskExecutor,None,no-proxy,8,10000000,0.6,1.0,1710186354.4970212-1710186354.5217793-1710186355.1224244-1710186355.1224287-1710186355.5228455-1710186355.5437899-1710186355.553052:1710186355.6780162-1710186355.7038934-1710186356.3045328-1710186356.3045368-1710186356.705-1710186356.7259624-1710186356.7342465:1710186356.8586788-1710186356.8807516-1710186357.481399-1710186357.4814029-1710186357.8818464-1710186357.9033659-1710186357.912523:1710186358.0378742-1710186358.0579-1710186358.6585536-1710186358.6585584-1710186359.0589874-1710186359.0794294-1710186359.0873804:1710186359.210312-1710186359.2325492-1710186359.8331883-1710186359.8331916-1710186360.2336364-1710186360.2551868-1710186360.2636714:1710186360.3880842-1710186360.4126692-1710186361.013311-1710186361.0133138-1710186361.4137385-1710186361.4349642-1710186361.4430716:1710186361.5659761-1710186361.5884738-1710186362.18912-1710186362.1891239-1710186362.5895529-1710186362.6105788-1710186362.6183283:1710186362.7408555-1710186362.7638056-1710186363.3644361-1710186363.3644407-1710186363.7648864-1710186363.7858698-1710186363.7942483,9440.103166
DaskExecutor,None,no-proxy,8,10000000,0.6,1.0,1710186363.9389687-1710186363.9622307-1710186364.5628746-1710186364.5628796-1710186364.9633224-1710186364.9847305-1710186364.994027:1710186365.1183245-1710186365.1447234-1710186365.7453597-1710186365.7453637-1710186366.1458073-1710186366.166956-1710186366.1749063:1710186366.2973328-1710186366.3221855-1710186366.922821-1710186366.922824-1710186367.323255-1710186367.3440087-1710186367.3527925:1710186367.475191-1710186367.4976633-1710186368.0987294-1710186368.0987334-1710186368.4993954-1710186368.5199845-1710186368.5284202:1710186368.6506264-1710186368.674269-1710186369.27492-1710186369.2749233-1710186369.675367-1710186369.696599-1710186369.7051423:1710186369.8281167-1710186369.8507023-1710186370.4513552-1710186370.4513595-1710186370.8518043-1710186370.8725355-1710186370.880619:1710186371.0055642-1710186371.0273848-1710186371.6280346-1710186371.6280394-1710186372.0284693-1710186372.049615-1710186372.0580065:1710186372.1806374-1710186372.2049763-1710186372.805636-1710186372.80564-1710186373.2060702-1710186373.2270257-1710186373.2355483,9440.000839
DaskExecutor,None,no-proxy,8,10000000,0.6,1.0,1710186373.3798282-1710186373.4044635-1710186374.0051155-1710186374.0051193-1710186374.4055586-1710186374.426541-1710186374.4353406:1710186374.5594416-1710186374.5854254-1710186375.1860845-1710186375.1860895-1710186375.5865386-1710186375.6076221-1710186375.6158211:1710186375.7380989-1710186375.7622201-1710186376.3628612-1710186376.362865-1710186376.7632933-1710186376.7846735-1710186376.7939808:1710186376.9188673-1710186376.938647-1710186377.5392816-1710186377.5392845-1710186377.9397275-1710186377.9599648-1710186377.9680004:1710186378.093249-1710186378.1127872-1710186378.7134163-1710186378.7134204-1710186379.1138482-1710186379.13514-1710186379.1434934:1710186379.2674057-1710186379.2898376-1710186379.8904827-1710186379.890487-1710186380.290921-1710186380.3122716-1710186380.3200712:1710186380.4423583-1710186380.466587-1710186381.0672443-1710186381.067248-1710186381.4676943-1710186381.488772-1710186381.4975128:1710186381.620553-1710186381.6435015-1710186382.244134-1710186382.2441368-1710186382.644579-1710186382.6655607-1710186382.67333,9436.706023
DaskExecutor,None,no-proxy,8,10000000,0.6,1.0,1710186382.8176138-1710186382.841243-1710186383.441883-1710186383.4418867-1710186383.8423061-1710186383.8634634-1710186383.8727427:1710186383.997063-1710186384.0216508-1710186384.6222897-1710186384.6222935-1710186385.0227392-1710186385.043673-1710186385.0514252:1710186385.176224-1710186385.1964934-1710186385.7971423-1710186385.797146-1710186386.1975935-1710186386.2188177-1710186386.2268157:1710186386.3494194-1710186386.37233-1710186386.9729798-1710186386.9729836-1710186387.3734233-1710186387.3947694-1710186387.4030151:1710186387.5272157-1710186387.549421-1710186388.150059-1710186388.1500628-1710186388.5504308-1710186388.571549-1710186388.58035:1710186388.7026203-1710186388.725877-1710186389.3265264-1710186389.3265314-1710186389.7269702-1710186389.7479115-1710186389.75583:1710186389.8782442-1710186389.9029524-1710186390.5035758-1710186390.5035796-1710186390.9040015-1710186390.925532-1710186390.9340355:1710186391.056876-1710186391.080812-1710186391.681459-1710186391.6814628-1710186392.08189-1710186392.103237-1710186392.1116838,9437.223174
DaskExecutor,RedisConnector,sequential,8,10000000,0.6,1.0,1710186392.137369-1710186392.139508-1710186392.7401648-1710186392.7531729-1710186393.1405869-1710186393.166622-1710186393.171408:1710186393.1724706-1710186393.1746304-1710186393.775277-1710186393.7883556-1710186394.1757076-1710186394.2024515-1710186394.2065105:1710186394.2073174-1710186394.209355-1710186394.810006-1710186394.82317-1710186395.2104294-1710186395.2361987-1710186395.2406325:1710186395.2416852-1710186395.243743-1710186395.8443859-1710186395.8577704-1710186396.2448156-1710186396.2711844-1710186396.2751427:1710186396.2761278-1710186396.2779682-1710186396.8786242-1710186396.8913677-1710186397.2790487-1710186397.3046799-1710186397.308947:1710186397.3097234-1710186397.3120286-1710186397.9126902-1710186397.926356-1710186398.3131018-1710186398.3395135-1710186398.3434205:1710186398.3444006-1710186398.3466122-1710186398.9472752-1710186398.963564-1710186399.3477015-1710186399.3731775-1710186399.3773205:1710186399.3780005-1710186399.3801162-1710186399.9807725-1710186399.994665-1710186400.381206-1710186400.4082944-1710186400.4120865,8307.266881
DaskExecutor,RedisConnector,sequential,8,10000000,0.6,1.0,1710186400.4454813-1710186400.4478452-1710186401.048501-1710186401.0616734-1710186401.4489284-1710186401.4750085-1710186401.4797568:1710186401.4808648-1710186401.4830449-1710186402.0836794-1710186402.0995727-1710186402.484099-1710186402.51052-1710186402.5141335:1710186402.5148304-1710186402.5169494-1710186403.1176093-1710186403.1301293-1710186403.5180204-1710186403.543889-1710186403.5480027:1710186403.5486858-1710186403.5507815-1710186404.1514375-1710186404.1653225-1710186404.551863-1710186404.5783963-1710186404.5826135:1710186404.584109-1710186404.5857158-1710186405.1863687-1710186405.199305-1710186405.586801-1710186405.6123912-1710186405.617031:1710186405.617699-1710186405.6196666-1710186406.220319-1710186406.2342906-1710186406.6207454-1710186406.6470394-1710186406.6510649:1710186406.6518884-1710186406.6542337-1710186407.2548947-1710186407.267781-1710186407.6552994-1710186407.6810102-1710186407.685532:1710186407.6862907-1710186407.6888897-1710186408.2895505-1710186408.3028176-1710186408.6899672-1710186408.7165954-1710186408.7209206,8307.185237
DaskExecutor,RedisConnector,sequential,8,10000000,0.6,1.0,1710186408.7539003-1710186408.7569206-1710186409.3575807-1710186409.3737211-1710186409.7580023-1710186409.7841132-1710186409.7884104:1710186409.789986-1710186409.7918916-1710186410.392532-1710186410.4070473-1710186410.7929575-1710186410.819113-1710186410.8228745:1710186410.8236854-1710186410.825986-1710186411.4266367-1710186411.4429018-1710186411.8270442-1710186411.8526778-1710186411.8571908:1710186411.8583555-1710186411.860084-1710186412.460741-1710186412.4772093-1710186412.8611681-1710186412.8882875-1710186412.8923616:1710186412.8934052-1710186412.8954294-1710186413.4960594-1710186413.5119202-1710186413.89647-1710186413.9226663-1710186413.9271462:1710186413.9282732-1710186413.9301207-1710186414.5307777-1710186414.5471725-1710186414.9311845-1710186414.9578693-1710186414.961602:1710186414.962587-1710186414.9644608-1710186415.5651088-1710186415.5779934-1710186415.965545-1710186415.9912078-1710186415.9953203:1710186415.9960065-1710186415.999161-1710186416.599822-1710186416.6159112-1710186417.0002964-1710186417.0266137-1710186417.030421,8307.787545
DaskExecutor,RedisConnector,sequential,8,10000000,0.6,1.0,1710186417.062382-1710186417.0647483-1710186417.6655772-1710186417.678938-1710186418.0658681-1710186418.0919578-1710186418.0959244:1710186418.0970776-1710186418.0990572-1710186418.6997035-1710186418.7130797-1710186419.1001189-1710186419.1270463-1710186419.1311998:1710186419.1322327-1710186419.1341722-1710186419.7348242-1710186419.7478137-1710186420.1352346-1710186420.1612158-1710186420.1655037:1710186420.1661828-1710186420.1681929-1710186420.7688491-1710186420.7824697-1710186421.1692796-1710186421.1957543-1710186421.2002225:1710186421.2008846-1710186421.2029586-1710186421.8036106-1710186421.816742-1710186422.204037-1710186422.2298698-1710186422.2336688:1710186422.2343907-1710186422.2368157-1710186422.837743-1710186422.8511508-1710186423.23818-1710186423.264809-1710186423.2691197:1710186423.2697973-1710186423.2719276-1710186423.8725822-1710186423.8877847-1710186424.272992-1710186424.2984893-1710186424.3031256:1710186424.3037922-1710186424.3062625-1710186424.906911-1710186424.9205964-1710186425.3073266-1710186425.3338077-1710186425.3380907,8306.998203
DaskExecutor,RedisConnector,sequential,8,10000000,0.6,1.0,1710186425.3712215-1710186425.373418-1710186425.9740763-1710186425.9872181-1710186426.3745015-1710186426.400565-1710186426.4050965:1710186426.4057562-1710186426.4078114-1710186427.0084636-1710186427.0247464-1710186427.408884-1710186427.4352946-1710186427.4391947:1710186427.4398992-1710186427.4420955-1710186428.0427558-1710186428.056034-1710186428.4431944-1710186428.4687953-1710186428.4735992:1710186428.4746377-1710186428.476809-1710186429.077576-1710186429.090866-1710186429.4780033-1710186429.5044587-1710186429.5088706:1710186429.509771-1710186429.5131273-1710186430.113783-1710186430.127812-1710186430.5142057-1710186430.5406804-1710186430.5450432:1710186430.5460334-1710186430.548141-1710186431.1490119-1710186431.1627886-1710186431.549419-1710186431.5757704-1710186431.5798426:1710186431.581218-1710186431.5827353-1710186432.1833901-1710186432.196395-1710186432.583827-1710186432.609832-1710186432.6138048:1710186432.6144812-1710186432.6169004-1710186433.2175572-1710186433.2311397-1710186433.6179862-1710186433.6438384-1710186433.6477962,8308.421351
